label,name,lat,lon,city,state,postcode,street,housenumber,start_date,osm_first_seen,dist_to_nearest_prior_km,nearest_competitor_km,avg_nearest_5_competitors_km,median_income,resident_pop,workers_in_tract,workers_from_tract,daytime_pop,index_right,hwy_aadt,dist_to_highway_meters,dist_to_nearest_dc_miles,dist_to_freeway_ramp_meters,trade_area_population
0,MOD Pizza,34.0004595,-117.5577649,Eastvale,,91752,Cantu-Galleano Ranch Road,12585,2021-11-04,2021-11-04,0.204,2.686,2.898,132059,8764,26094,4285,30573,12712,139000.0,840.10282232861,23.78026123316104,602.0708398524242,10122
0,Chick-fil-A,33.9958957,-117.5577118,Eastvale,,91752,Hamner Avenue,5080,2021-11-04,2021-11-04,0.303,2.186,2.414,132059,8764,26094,4285,30573,12712,139000.0,1166.2391080017078,23.86218894888228,828.3419546813626,10122
0,Panera Bread,33.9737638,-117.554444,Eastvale,,91752,Limonite Avenue,12376,2021-11-04,2021-11-04,1.421,0.252,0.557,161583,6442,1334,2799,4977,12710,142000.0,639.6804059692332,24.477224420641118,498.6242461510325,6962
0,Waba Grill,33.9746762,-117.561904,Eastvale,,92880,Limonite Avenue,12762,2021-11-22,2021-11-22,0.695,0.414,0.801,128667,4180,1964,2037,4107,12710,142000.0,1440.473772041854,24.051919124192572,1290.8178416087692,3836
1,In-N-Out Burger,34.4208274,-118.5827921,Valencia,CA,91355,The Old Road,27510,,2021-11-25,4.026,0.155,1.114,146838,8158,3125,4268,7015,12006,149000.0,320.06464189352886,42.42754398450547,75.5403470556714,8749
0,Pizza Hut Express,33.4217941,-117.6087702,San Clemente,,92672,South El Camino Real,918,2021-11-29,2021-11-29,10.997,0.101,0.194,168603,6502,1039,2395,5146,2823,125200.0,647.6594981516312,49.99372218097205,162.36136917074666,6371
0,Taco Bell,33.4217764,-117.6088071,San Clemente,,92672,South El Camino Real,918,2021-11-29,2021-11-29,0.004,0.102,0.194,168603,6502,1039,2395,5146,2823,125200.0,648.7095915886774,49.99398400728183,165.9222599124087,6371
0,Miguel's Jr,33.9766059,-117.5753917,Eastvale,,92880,Limonite Avenue,13382,2021-11-29,2021-11-29,1.262,1.262,1.745,178026,6864,258,3384,3738,12710,142000.0,2945.5674903788727,23.27736476498494,2794.4799731666517,7069
0,Jack in the Box,33.5833564,-117.6320562,Rancho Santa Margarita,,92688,Oso Parkway,28592,2021-12-09,2021-12-09,3.816,2.031,2.259,182007,8030,1261,3251,6040,2606,8000.0,2524.704702422312,39.38016098420078,2365.13565019342,7551
0,Taco Bell,33.5834834,-117.6328561,Rancho Santa Margarita,,92688,Oso Parkway,28532,2021-12-09,2021-12-09,0.075,2.048,2.273,182007,8030,1261,3251,6040,2606,8000.0,2600.6793563553188,39.35049606988618,2447.690719330456,7551
0,Panda Express,34.408082,-118.5789811,Valencia,,91355,The Old Road,26826,2021-12-14,2021-12-14,1.46,1.606,1.903,146838,8158,3125,4268,7015,12004,170000.0,285.5348279524317,41.77008306858532,125.49750733238709,8749
0,Noah's Bagels,34.3922464,-118.5732736,,,,,,2021-12-14,2021-12-14,1.829,0.01,0.921,131750,6315,3362,3556,6121,12002,180000.0,321.9048164387853,40.91896230293409,173.3757801137873,6464
0,MOD Pizza,34.3923069,-118.5730061,Stevenson Ranch,,91381,The Old Road,25910,2021-12-14,2021-12-14,0.025,0.027,0.925,131750,6315,3362,3556,6121,12002,180000.0,297.0338579011897,40.90808489318598,142.5620670350505,6464
0,Carl's Jr.,33.9035564,-117.4942376,Riverside,,92505,Riverwalk Parkway,4240,2021-12-17,2021-12-17,1.529,1.529,1.599,80258,6331,3799,2454,7676,13554,229000.0,839.367402559898,29.481751533236075,775.8501908925969,6422
1,In-N-Out Burger,33.8752029,-118.1255596,Bellflower,CA,90706,Bellflower Boulevard,17325,,2021-12-19,1.42,0.274,0.663,74618,4669,665,1889,3445,12379,269000.0,125.65854931271323,17.222208993346218,77.59845901550999,4673
0,Dunkin',33.8745444,-118.1249227,Bellflower,,90706,Bellflower Boulevard,17404,2021-12-19,2021-12-19,0.094,0.192,0.586,44857,3554,2466,1471,4549,12379,269000.0,219.98712797953547,17.240427520003593,170.93523775297263,3566
0,Wingstop,33.8745495,-118.1248355,Bellflower,,90706,Bellflower Boulevard,17404,2021-12-19,2021-12-19,0.008,0.193,0.583,44857,3554,2466,1471,4549,12379,269000.0,221.96545836465845,17.23741454806455,173.42317708393975,3566
0,Jenny's Donuts & Croissants,33.8739562,-118.1254457,,,,,,2021-12-19,2021-12-19,0.081,0.14,0.563,74618,4669,665,1889,3445,12379,269000.0,291.83988205076514,17.29081384656014,242.20709666017208,4673
0,Yummi Yummi Bionicos,33.8785584,-118.1253944,,,,,,2021-12-21,2021-12-21,0.373,0.448,0.523,47471,4067,519,1623,2963,12380,269000.0,304.3086320029924,17.0234099820693,275.8306282649275,3874
1,In-N-Out Burger,32.7909651,-117.0998984,San Diego,CA,92120,Friars Road,10370,2022,2019-08-22,4.721,0.191,0.27,101863,4774,1592,2193,4173,2348,247500.0,1569.500787522902,102.13655727110118,1335.0183131283131,5108
0,Liang Crispy Roll,33.9892057,-117.9046863,,,91744,Colima Road,18333,2022-01-06,2022-01-06,0.994,0.664,1.182,74519,6184,1870,2436,5618,12237,219000.0,656.5757707019385,7.295201644400825,485.27239923720725,5847
0,Rolbertos,32.8106421,-117.1161675,San Diego,,92123,Murphy Canyon Road,3755,2022-01-13,2022-01-13,2.664,0.099,0.157,119167,5074,106997,2666,109405,1476,260000.0,214.71659632721827,100.49118701131646,145.22680413595094,5172
0,Jersey Mike's Subs,32.8108072,-117.1160268,San Diego,,92123,Murphy Canyon Road,3755,2022-01-13,2022-01-13,0.023,0.079,0.166,119167,5074,106997,2666,109405,1476,260000.0,204.43834045228243,100.48511793137548,132.13200511151155,5172
1,In-N-Out Burger,34.2801745,-118.8653968,Moorpark,CA,93021,New Los Angeles Avenue,856,,2022-01-17,11.111,0.063,0.114,170682,4645,1602,2316,3931,11651,49500.0,329.25540206045525,53.40346641210021,288.89006717256,4478
0,Subway,34.2780245,-118.8734125,Moorpark,,93021,East New Los Angeles Avenue,530,2022-01-17,2022-01-17,0.774,0.071,0.457,98594,4700,1344,2480,3564,11111,70000.0,186.1240863358343,53.8099517790492,1180.1293279351526,4710
0,Jersey Mike's Subs,34.2778527,-118.8831175,,,,,,2022-01-17,2022-01-17,0.892,0.158,0.782,98594,4700,1344,2480,3564,11109,32500.0,174.8146833387135,54.34413460863529,2201.7763024454252,4710
0,Subway,34.2954217,-118.842888,Moorpark,,93021,Collins Drive,6599,2022-01-17,2022-01-17,2.674,2.622,2.661,130833,7847,5214,3499,9562,11136,70000.0,261.28154697285265,52.439725675721924,92.77020925822215,7656
0,Unknown,33.9030818,-117.4670851,,,,,,2022-01-21,2022-01-21,0.946,0.564,0.67,68333,4648,6546,1856,9338,13557,228000.0,803.6424751916154,30.91076952291966,412.75307584511813,4412
0,Pizza Hut Express,33.9031906,-117.4667643,,,,,,2022-01-26,2022-01-26,0.032,0.032,0.543,68333,4648,6546,1856,9338,13557,228000.0,841.8405827715666,30.924518449962605,447.82454477753225,4412
0,Vicky's,33.9763218,-117.4640808,,,,,,2022-02-02,2022-02-02,1.043,0.213,0.716,93553,2829,1999,1649,3179,13313,162000.0,5360.823359765099,29.389958124148766,5258.323208101882,3055
0,The Friendly,32.7607045,-117.1303766,,,92116,30th Street,4592,2022-02-02,2022-02-02,1.565,0.552,0.614,70795,2478,372,1252,1598,2107,212500.0,443.2124447639343,103.14525970306438,181.46385778100836,2590
0,El Pollo Loco,34.0342817,-117.0739815,Yucaipa,,92399,Yucaipa Boulevard,33478,2022-02-11,2022-02-11,4.155,0.143,0.249,140000,7974,1038,3087,5925,12518,118000.0,3386.2289107212728,50.85435658985229,2867.726667069691,7678
0,KFC,37.8113872,-121.2927141,Lathrop,,95330,East Louise Avenue,150,2022-02-16,2022-02-16,0.47,0.053,0.081,121429,9700,11815,3784,17731,987,133000.0,2097.379405146585,0.9744337316666258,223.66788776732392,9550
0,Donut Star,32.7499569,-117.1005745,,,,,,2022-03-05,2022-03-05,3.032,0.113,0.347,37333,6673,816,2473,5016,1431,182500.0,893.3210522464979,104.6075626355354,863.5441911864143,5925
0,The Habit Burger Grill,34.2240025,-118.8769628,,,,,,2022-03-06,2022-03-06,5.134,2.737,3.206,114659,3467,1973,1347,4093,11665,69000.0,3346.5509109220543,53.22048626830157,3203.247587073311,3368
0,Ullman Commons,34.2235658,-118.8784911,Thousand Oaks,,91360,Memorial Parkway,101,2022-03-06,2022-03-06,0.149,2.738,3.271,114659,3467,1973,1347,4093,11665,69000.0,3523.601434601235,53.30103189194706,3379.276523087743,3368
0,Unknown,37.6719929,-121.0357538,,,,,,2022-03-11,2022-03-11,0.281,0.873,2.167,59375,5265,1736,1653,5348,1231,148000.0,945.2311393423596,17.35665393203686,636.746657262407,5113
0,Unknown,37.6719683,-121.0351628,,,,,,2022-03-11,2022-03-11,0.052,0.84,2.148,59375,5265,1736,1653,5348,1231,148000.0,909.44078128429,17.383299311514968,613.0403026469379,5113
0,Panda Express,37.6680675,-121.0302476,,,,,,2022-03-11,2022-03-11,0.5,0.262,2.22,57448,7115,2690,2568,7237,1231,148000.0,279.2054258232129,17.76045486211547,380.7223396653646,7653
0,Unknown,37.6590186,-121.031505,,,,,,2022-03-11,2022-03-11,1.012,0.764,2.876,101250,3164,6303,1154,8313,1232,148000.0,971.3375774095058,18.095863761019494,742.0743982909313,3090
0,Wingstop,33.9658466,-117.0368161,Calimesa,,92320,Cherry Valley Boulevard,1032,2022-03-18,2022-03-18,0.072,0.072,1.504,71250,5432,1048,1869,4611,12451,114000.0,323.84203953049206,53.51106827644039,293.62504057827795,5394
0,WaBa Grill,33.9657777,-117.036864,Calimesa,,92320,Cherry Valley Boulevard,1032,2022-03-18,2022-03-18,0.009,0.072,1.507,71250,5432,1048,1869,4611,12451,114000.0,334.2713367752146,53.50910599070884,303.80170318696554,5394
0,Wendy's,33.9462956,-117.47295,Riverside,,92503,Arlington Avenue,10020,2022-03-21,2022-03-21,2.399,0.329,0.845,46250,5733,957,1890,4800,13562,226000.0,5447.59765358,29.505369248893345,5406.104231397968,5489
0,Flame Broiler,33.8972509,-118.0082082,,,,,,2022-04-01,2022-04-01,2.222,0.172,0.386,101706,5317,818,2272,3863,2664,65600.0,2207.2386706814814,13.174309352411148,2805.078522029761,5277
0,Subway,33.8974532,-118.0088156,La Mirada,,90638,Rosecrans Avenue,15076,2022-04-01,2022-04-01,0.06,0.203,0.405,101706,5317,818,2272,3863,2664,65600.0,2271.6021966953695,13.167822621221434,2771.2817092745504,5277
0,Subway,33.9405292,-117.9846395,Whittier,,90603,Whittier Boulevard,16228,2022-04-20,2022-04-20,1.717,0.905,1.145,102219,7288,982,3203,5067,12335,27000.0,906.5035629942108,9.99793981332904,8914.668848464917,7421
0,Subway,33.9405292,-117.9846395,Whittier,,90603,Whittier Boulevard,16228,2022-04-20,2022-04-20,1.717,0.905,1.145,102219,7288,982,3203,5067,2926,26500.0,906.5035629942108,9.99793981332904,8914.668848464917,7421
0,Smashburger,32.7606288,-117.0675789,San Diego,,92115,El Cajon Boulevard,6061,2022-05-27,2022-05-27,2.917,0.108,0.499,70066,5609,1422,2304,4727,2351,227500.0,2480.5299313297305,104.87804287831965,2307.2483969530526,5584
1,In-N-Out Burger,33.8885274,-117.2744429,Riverside,CA,92518,Van Buren Boulevard,22410,,2022-06-03,6.102,2.465,2.868,50038,4483,9432,1797,12118,13042,153000.0,478.6353683803516,41.55811855417426,369.5885917916723,4366
0,The Flame Broiler,33.8464835,-118.080006,,,,,,2022-06-28,2022-06-28,1.769,0.227,0.964,108833,3338,1154,1544,2948,12153,204000.0,1365.4927119688036,17.758977033580948,1169.4465639083421,3297
0,Subway,34.4097966,-118.5785744,Valencia,,91381,The Old Road,25902,2022-07-21,2022-07-21,0.194,0.194,1.45,146838,8158,3125,4268,7015,12004,170000.0,319.581387266754,41.81374902760263,75.08165175992815,8749
0,McDonald's,34.4229033,-118.5844456,Valencia,,91355,The Old Road,27618,2022-07-28,2022-07-28,0.276,0.122,0.915,146838,8158,3125,4268,7015,12006,149000.0,114.18361672473122,42.584721948143724,70.4224477891797,8749
0,Chick-fil-A,33.8022421,-117.2305679,Perris,,92571,North Perris Boulevard,1688,2022-07-28,2022-07-28,10.415,0.444,2.806,92888,5567,14546,2777,17336,13039,123000.0,219.23598793502345,46.14023076004779,188.63558905206114,6432
0,Burger King,33.8030301,-117.2265601,Perris,,92571,North Perris Road,1688,2022-07-28,2022-07-28,0.381,0.123,2.657,92888,5567,14546,2777,17336,13039,123000.0,667.6338897323326,46.325505012158075,624.3046719977725,6432
0,Del Taco,33.8024727,-117.226574,,,,,,2022-07-28,2022-07-28,0.062,0.083,2.674,92888,5567,14546,2777,17336,13039,123000.0,661.7864159337076,46.34103673038878,622.4407727741719,6432
0,El Pollo Loco,33.8007562,-117.2286002,,,,,,2022-07-28,2022-07-28,0.246,0.304,2.818,59671,4782,3345,1776,6351,13039,123000.0,492.6662658451456,46.28604048633721,370.41091377799216,4724
0,Unknown,33.8442627,-117.2250838,,,,,,2022-08-08,2022-08-08,4.587,0.097,0.661,92888,5567,14546,2777,17336,139,139000.0,2852.012263198555,45.276510154865804,2777.4715752467623,6432
1,In-N-Out Burger,33.9120433,-117.8894703,Brea,CA,92821,East Imperial Highway,1130,,2022-09-27,3.447,0.184,0.53,94099,4841,8720,2843,10718,2988,67700.0,175.0567880264903,12.558992436357082,402.2678519476001,4769
0,Taco Bell,33.9176156,-117.9369765,La Habra,,90631,East Imperial Highway,751,2022-10-05,2022-10-05,1.435,0.396,0.478,68984,3692,1608,2043,3257,2985,48200.0,436.56851295614376,11.570056270781695,5736.5181732664705,3565
1,In-N-Out Burger,38.4086698,-121.4128061,Elk Grove,CA,95757,Elk Grove Boulevard,7620,,2022-11-20,2.529,0.534,1.181,102438,5516,313,2334,3495,5962,84000.0,2674.368758775376,40.86589670149315,2564.9603053937503,5439
0,Sourdough Deli,38.4083301,-121.4135955,Elk Grove,,,,,2022-11-20,2022-11-20,0.078,0.456,1.196,102438,5516,313,2334,3495,5962,84000.0,2763.6560682054414,40.849909690090016,2659.130241593902,5439
0,Pizza Hut Delivery,33.8897441,-117.848125,Placentia,,92870,East Yorba Linda Boulevard,901,2022-11-23,2022-11-23,3.281,0.587,1.457,142625,3138,625,1974,1789,2992,61000.0,2709.013746562532,14.887983952493386,3417.6722364766238,3278
0,The Sandwich Spot,38.4243551,-121.4172985,Elk Grove,,,,7419,2022-11-23,2022-11-23,1.788,0.203,0.209,72232,3475,3943,1577,5841,5964,135000.0,2418.8233039202205,41.97428621618468,2197.024559257218,3495
0,L&L Hawaiian Barbecue,38.424426,-121.4173192,Elk Grove,,,,7419,2022-11-23,2022-11-23,0.008,0.207,0.216,72232,3475,3943,1577,5841,5964,135000.0,2421.488535316834,41.979300057888366,2199.34322365589,3495
1,In-N-Out Burger,33.4370384,-117.6234649,San Clemente,CA,92672,Via Pico Plaza,115,,2022-12-10,2.175,0.115,0.122,153917,2130,477,853,1754,2861,150900.0,261.2637060357882,48.69046958347525,235.6278090746007,1956
1,In-N-Out Burger,33.8908167,-117.8151486,Yorba Linda,CA,92886,Imperial Highway,18181,,2022-12-15,3.046,0.365,0.424,130743,8323,2831,4330,6824,2975,50000.0,2627.844732690429,15.736380171104132,2398.0819249640604,8218
1,In-N-Out Burger,33.9226782,-116.9518217,Beaumont,CA,92223,East 2nd Street,1551,,2022-12-16,9.193,0.144,0.214,113674,5779,1339,2001,5117,12505,128000.0,772.6239654182618,58.828018332205,588.2131199743959,5932
0,Wingstop,33.8778017,-117.8814616,Fullerton,,92831,Nutwood Avenue,2736,2022-12-27,2022-12-27,0.479,0.048,0.255,59819,4981,5370,2628,7723,2803,180900.0,106.1077973241724,14.947583042583714,32.95299403027459,5129
0,Wingstop,33.8778017,-117.8814616,Fullerton,,92831,Nutwood Avenue,2736,2022-12-27,2022-12-27,0.0,0.048,0.255,59819,4981,5370,2628,7723,2803,180900.0,106.1077973241724,14.947583042583714,32.95299403027459,5129
0,Poke Tiki,33.5338315,-117.7765594,,,,,,2022-12-29,2022-12-29,7.285,0.042,1.65,152222,3875,1706,1469,4112,2570,37900.0,334.36226281726135,39.43267726423043,7874.296171174568,3665
0,Taco Surf,33.4672165,-117.696749,Dana Point,,92629,Pacific Coast Highway,34195,2023-01-20,2023-01-20,7.582,0.257,0.582,109068,5814,3522,2585,6751,2539,,1474.2715646994668,45.205768012896264,2550.8851358990014,5450
0,Subway,33.822601,-117.8365012,Orange,,92865,North Tustin Street,2094,2023-01-21,2023-01-21,0.678,0.173,0.299,123173,5441,2016,2436,5021,2778,212900.0,1633.145748167064,19.405795208551044,1062.2959698408097,5505
0,WaBa Grill,33.6865768,-117.1684827,,,,,,2023-02-11,2023-02-11,0.862,0.107,0.321,73957,4855,403,1916,3342,13035,116000.0,373.9187405756199,53.070044762910605,186.38386593063817,4718
0,Jamba,33.6865974,-117.1685378,Menifee,,92584,Antelope Road,29857,2023-02-11,2023-02-11,0.006,0.109,0.323,73957,4855,403,1916,3342,13035,116000.0,370.4166950619829,53.06660139938055,187.53767347854622,4718
0,Chick-fil-A,33.4994169,-117.6592105,San Juan Capistrano,,92675,Del Obispo Street,31872,2023-02-20,2023-02-20,4.38,0.111,0.201,120114,7516,8437,3571,12382,2956,46600.0,349.3886492274488,43.92058265536161,73.84235795911225,8586
1,In-N-Out Burger,33.9798437,-118.0506858,Whittier,CA,90601,Whittier Boulevard,11802,,2023-03-07,3.769,0.156,0.97,85333,4889,6143,2350,8682,12341,40000.0,1841.649796193994,8.834748235979907,2529.306228669505,4956
0,Raising Cane's,33.9792882,-118.0502402,,,,,,2023-03-07,2023-03-07,0.074,0.222,0.961,85333,4889,6143,2350,8682,12341,40000.0,1752.1026905855103,8.851272900622105,2612.1187388428566,4956
0,Chipotle,33.9780457,-118.0493383,Whittier,,90601,Whittier Boulevard,11840,2023-03-07,2023-03-07,0.161,0.377,0.941,85333,4889,6143,2350,8682,12341,40000.0,1557.494127723221,8.89206787337105,2790.3111345128777,4956
0,La Carcineria Wagyu,33.9253115,-117.8961364,,,,,,2023-04-01,2023-04-01,1.598,0.206,0.629,102201,5293,4928,3151,7070,2987,65800.0,1256.3351696655034,11.568609493964539,1674.9292406414313,5812
0,Poke Monster,33.9252931,-117.8963464,,,,,,2023-04-01,2023-04-01,0.019,0.223,0.635,102201,5293,4928,3151,7070,2987,65800.0,1245.549232657087,11.565961359211617,1698.2938482316283,5812
0,La Carcineria Wagyu,33.9253115,-117.8961364,,,,,,2023-04-01,2023-04-01,0.0,0.206,0.629,102201,5293,4928,3151,7070,2987,65800.0,1256.3351696655034,11.568609493964539,1674.9292406414313,5812
0,Poke Monster,33.9252931,-117.8963464,,,,,,2023-04-01,2023-04-01,0.0,0.223,0.635,102201,5293,4928,3151,7070,2987,65800.0,1245.549232657087,11.565961359211617,1698.2938482316283,5812
0,Panera Bread,33.8684958,-117.7496011,Anaheim,,92808,Santa Ana Canyon Road,8152,2023-04-04,2023-04-04,4.0,0.374,0.535,127827,5022,4158,2512,6668,3008,258600.0,580.0473046751619,19.180954340781877,181.30670003261943,5030
0,Panera Bread,33.8684958,-117.7496011,Anaheim,,92808,Santa Ana Canyon Road,8152,2023-04-04,2023-04-04,4.0,0.374,0.535,127827,5022,4158,2512,6668,3009,258600.0,580.0473046751619,19.180954340781877,181.30670003261943,5030
1,In-N-Out Burger,36.2254962,-119.323274,Tulare,CA,93274,East Prosperity Avenue,1591,,2023-04-07,9.807,0.23,4.326,64533,5064,958,1907,4115,10595,67000.0,1195.0791016547976,154.67258206107658,1040.440419083413,5343
0,Raising Cane's,36.2254035,-119.3238613,,,,,,2023-04-07,2023-04-07,0.054,0.19,4.303,64533,5064,958,1907,4115,10595,67000.0,1128.673908233178,154.6545370344329,975.9984916610391,5343
0,Nékter Juice Bar,33.5505873,-117.6711702,Mission Viejo,,92692,Marguerite Parkway,28391,2023-04-14,2023-04-14,0.64,0.289,0.356,111509,6688,9592,3293,12987,2828,144200.0,497.82664164923995,40.408301807207984,156.3130191135459,6459
0,Mr. Pickle's Sandwich Shop,33.5522847,-117.671483,Mission Viejo,,92692,Marguerite Parkway,28251,2023-04-14,2023-04-14,0.191,0.471,0.537,111509,6688,9592,3293,12987,2828,144200.0,705.2038267307005,40.29404630821731,283.4338457659733,6459
0,Manna Donuts,33.9297765,-116.9706295,Beaumont,,92223,East 6th Street,846,2023-04-26,2023-04-26,1.906,0.628,0.884,60642,1923,1760,833,2850,12504,128000.0,586.4065037861258,57.67651436747864,515.4408368678486,1939
0,Chipotle,34.0692686,-117.2620279,San Bernardino,,92408,East Hospitality Lane,1092,2023-04-27,2023-04-27,0.312,0.255,0.603,58947,2219,18130,1208,19141,12544,185000.0,634.232824053257,39.986650843460836,392.8279737573267,2156
0,Panera Bread,34.0693287,-117.2630454,San Bernardino,,92408,East Hospitality Lane,1056,2023-04-27,2023-04-27,0.094,0.318,0.612,58947,2219,18130,1208,19141,12544,185000.0,662.763152419744,39.928360184959864,460.2220860141755,2156
1,In-N-Out Burger,40.7843166,-124.1832519,Eureka,CA,95501,Broadway Street,2616,,2023-05-07,155.67,0.063,0.26,48125,5697,2351,2122,5926,3206,32000.0,188.77215248245344,256.23844989886607,3734.3169484880164,5705
0,KFC,40.7873244,-124.1803762,Eureka,,95501,Broadway,2245,2023-05-07,2023-05-07,0.413,0.438,0.538,48125,5697,2351,2122,5926,3207,28500.0,655.3355088915026,256.30943590687554,4233.0567453075755,5705
0,Taco Bell,39.4325144,-123.805692,Fort Bragg,,95437,South Main Street,695,2023-05-13,2023-05-13,59.021,1.316,24.097,41607,4562,1902,1570,4894,3435,21300.0,55.44078233121613,175.37455335917215,69137.11711914396,4697
0,McDonald's,39.4239823,-123.8069067,,,,,,2023-05-13,2023-05-13,0.954,0.361,24.126,41607,4562,1902,1570,4894,3434,4850.0,566.635987080463,175.0595304068338,68838.88599280626,4697
0,McDonald's,39.4239823,-123.8069067,,,,,,2023-05-13,2023-05-13,0.954,0.361,24.126,41607,4562,1902,1570,4894,3474,8700.0,566.635987080463,175.0595304068338,68838.88599280626,4697
0,McDonald's,39.4239823,-123.8069067,,,,,,2023-05-13,2023-05-13,0.954,0.361,24.126,41607,4562,1902,1570,4894,3473,8700.0,566.635987080463,175.0595304068338,68838.88599280626,4697
0,McDonald's,39.4239823,-123.8069067,,,,,,2023-05-13,2023-05-13,0.954,0.361,24.126,41607,4562,1902,1570,4894,3433,4850.0,566.635987080463,175.0595304068338,68838.88599280626,4697
0,Jack in the Box,38.4227913,-121.4488162,,,,,,2023-06-15,2023-06-15,2.75,1.607,2.22,98017,4968,1826,1970,4824,5470,99000.0,4298.210345268519,42.188775586678986,3856.958242934459,4977
0,Drop In Donut,39.4441105,-123.8050226,,,,East Redwood Avenue,132,2023-06-21,2023-06-21,1.291,0.936,9.127,58508,3116,1591,1446,3261,3438,17700.0,108.8536910629776,175.84587436829347,69677.0281418054,2856
0,Drop In Donut,39.4441105,-123.8050226,,,,East Redwood Avenue,132,2023-06-21,2023-06-21,1.291,0.936,9.127,58508,3116,1591,1446,3261,3437,17700.0,108.8536910629776,175.84587436829347,69677.0281418054,2856
1,In-N-Out Burger,33.7298886,-117.9906321,Huntington Beach,CA,92647,Edinger Avenue,7902,,2023-07-15,0.877,0.467,0.761,102417,4565,2536,2328,4773,2714,149800.0,383.79977691863553,24.508593986151467,293.55550100592035,4659
0,McDonald's,38.5549214,-121.3723113,Sacramento,,95826-3203,Folsom Boulevard,8901,2023-07-31,2023-07-31,5.714,2.039,2.199,45160,1992,4627,823,5796,5361,168000.0,943.6256128641496,50.60483859135041,693.702119599298,2070
0,Subway,33.9822115,-118.0505324,Whittier,,90601,Whittier Boulevard,11747,2023-08-30,2023-08-30,0.264,0.108,0.537,64444,3360,2078,1753,3685,12344,42000.0,1826.6416642051377,8.69697382600461,2374.738360710721,3093
0,Subway,33.9822115,-118.0505324,Whittier,,90601,Whittier Boulevard,11747,2023-08-30,2023-08-30,0.264,0.108,0.537,64444,3360,2078,1753,3685,12343,42000.0,1826.6416642051377,8.69697382600461,2374.738360710721,3093
0,Chipotle,33.9411007,-118.0461146,Whittier,,90605,Carmenita Road,10120,2023-09-12,2023-09-12,0.177,0.065,0.325,111149,5942,558,2421,4079,12340,45500.0,3308.439371013448,11.003542709501586,4829.851421346774,5821
1,In-N-Out Burger,33.7363437,-116.4076788,Rancho Mirage,CA,92270,Bob Hope Drive,42560,,2023-10-08,8.839,0.899,1.397,80625,3112,3707,1042,5777,13451,21400.0,8797.007767011726,92.1865297859473,8835.269464649406,3170
1,In-N-Out Burger,33.7363437,-116.4076788,Rancho Mirage,CA,92270,Bob Hope Drive,42560,,2023-10-08,8.839,0.899,1.397,80625,3112,3707,1042,5777,13452,21400.0,8797.007767011726,92.1865297859473,8835.269464649406,3170
0,Jack in the Box,33.786809,-118.0290036,Garden Grove,,92845,Valley View Street,12103,2023-11-15,2023-11-15,3.139,0.122,0.279,141129,4543,587,2232,2898,2721,320000.0,2193.003102158015,20.886121545000453,1606.059330627506,4605
0,McDonald's,33.7873898,-118.0289413,Garden Grove,,92845,Valley View Street,12051,2023-11-15,2023-11-15,0.065,0.08,0.248,141129,4543,587,2232,2898,2721,320000.0,2256.003924032605,20.84605603844155,1678.1209854409972,4605
0,Unknown,33.7593505,-117.9034508,,,,,,2023-11-19,2023-11-19,1.876,1.608,1.648,56480,5506,1306,1903,4909,2599,203300.0,1999.7675615965552,22.656700747650696,1845.6974905927043,5282
0,Mom's Touch,34.0285191,-118.0155601,,,,,,2023-11-25,2023-11-25,2.794,0.009,0.954,114583,6367,3406,2540,7233,12229,242000.0,312.87791357513055,4.941142894763259,100.68718506872392,6606
0,McDonald's,40.5392099,-122.3532332,Redding,,96002,South Bonnyview Road,4032,2023-11-27,2023-11-27,0.417,0.123,1.237,69488,4485,2566,1408,5643,4197,61000.0,243.66578761393947,195.87848879773702,145.7328404309688,4514
0,Sonic,36.2267916,-119.330368,Tulare,,93274,North Hillman Street,1400,2023-12-13,2023-12-13,0.604,0.433,1.27,100904,5441,1947,2150,5238,10595,67000.0,508.09536363555134,154.33449263199742,397.8154422120413,5243
0,Taco Bell,36.2272233,-119.3304823,Tulare,,93274,North Hillman Street,1520,2023-12-13,2023-12-13,0.049,0.45,1.291,100904,5441,1947,2150,5238,10595,67000.0,538.0332256077099,154.308566558863,429.69341334353726,5243
0,Del Taco,36.2268189,-119.331408,,,,North Hillman Street,1415,2023-12-13,2023-12-13,0.093,0.445,1.265,100904,5441,1947,2150,5238,10595,67000.0,426.55259077847495,154.29306264792527,320.89999407020787,5243
0,Jamba,36.2291938,-119.3314125,Tulare,,93274,North Hillman Street,1681,2023-12-13,2023-12-13,0.234,0.585,1.412,100904,5441,1947,2150,5238,10595,67000.0,706.441306981195,154.17450038655537,556.5944855411115,5243
0,Wendy's,33.70605,-116.2816986,La Quinta,,92253,Highway 111,79275,2023-12-13,2023-12-13,4.586,0.298,1.298,66509,5196,3834,1590,7440,12455,83500.0,5988.3622957001835,99.71730328517575,5862.2624372548735,5054
1,In-N-Out Burger,36.3566491,-119.2974745,Visalia,CA,93291,West Riggin Avenue,506,,2024-01-04,2.412,0.097,1.451,87166,9887,969,3892,6964,48,20300.0,2050.2057930609008,149.31510371324396,4076.378825484675,10105
1,In-N-Out Burger,36.3566491,-119.2974745,Visalia,CA,93291,West Riggin Avenue,506,,2024-01-04,2.412,0.097,1.451,87166,9887,969,3892,6964,10313,15300.0,2050.2057930609008,149.31510371324396,4076.378825484675,10105
