latitude,longitude,score
33.67307692307693,-117.79384615384616,0.0
33.67307692307693,-117.78923076923077,0.0
33.67307692307693,-117.78461538461539,0.0
33.67307692307693,-117.78,0.0
33.67307692307693,-117.77538461538461,0.0
33.67307692307693,-117.77076923076923,0.0
33.67307692307693,-117.76615384615384,0.0
33.67307692307693,-117.76153846153846,0.0
33.67307692307693,-117.75692307692307,0.0
33.67307692307693,-117.7523076923077,0.0
33.67307692307693,-117.7476923076923,0.0
33.67307692307693,-117.74307692307693,0.0
33.67307692307693,-117.73846153846154,0.0
33.67307692307693,-117.73384615384616,0.0
33.67307692307693,-117.72923076923077,0.0
33.67307692307693,-117.72461538461539,0.0
33.67307692307693,-117.72,0.0
33.67666666666667,-117.9,0.0
33.67666666666667,-117.89538461538461,0.0
33.67666666666667,-117.89076923076924,0.0
33.67666666666667,-117.88615384615385,0.0
33.67666666666667,-117.88153846153847,0.0
33.67666666666667,-117.87692307692308,0.0
33.67666666666667,-117.8723076923077,0.0
33.67666666666667,-117.86769230769231,0.0
33.67666666666667,-117.86307692307693,0.0
33.67666666666667,-117.85846153846154,0.0
33.67666666666667,-117.85384615384616,0.0
33.67666666666667,-117.84923076923077,0.0
33.67666666666667,-117.8446153846154,0.0
33.67666666666667,-117.84,0.0
33.67666666666667,-117.83538461538461,0.0
33.67666666666667,-117.83076923076923,0.0
33.67666666666667,-117.82615384615384,0.0
33.67666666666667,-117.82153846153847,0.0
33.67666666666667,-117.81692307692308,0.0
33.67666666666667,-117.8123076923077,0.0
33.67666666666667,-117.8076923076923,0.0
33.67666666666667,-117.80307692307693,0.0
33.67666666666667,-117.79846153846154,0.0
33.67666666666667,-117.79384615384616,0.0
33.67666666666667,-117.78923076923077,0.0
33.67666666666667,-117.78461538461539,0.0
33.67666666666667,-117.78,0.0
33.67666666666667,-117.77538461538461,0.0
33.67666666666667,-117.77076923076923,0.0
33.67666666666667,-117.76615384615384,0.0
33.67666666666667,-117.76153846153846,0.0
33.67666666666667,-117.75692307692307,0.0
33.67666666666667,-117.7523076923077,0.0
33.67666666666667,-117.7476923076923,0.0
33.67666666666667,-117.74307692307693,0.0
33.67666666666667,-117.73846153846154,0.0
33.67666666666667,-117.73384615384616,0.0
33.67666666666667,-117.72923076923077,0.0
33.67666666666667,-117.72461538461539,0.0
33.67666666666667,-117.72,0.0
33.68025641025641,-117.9,0.0
33.68025641025641,-117.89538461538461,0.0
33.68025641025641,-117.89076923076924,0.0
33.68025641025641,-117.88615384615385,0.0
33.68025641025641,-117.88153846153847,0.0
33.68025641025641,-117.87692307692308,0.0
33.68025641025641,-117.8723076923077,0.0
33.68025641025641,-117.86769230769231,0.0
33.68025641025641,-117.86307692307693,0.0
33.68025641025641,-117.85846153846154,0.0
33.68025641025641,-117.85384615384616,0.0
33.68025641025641,-117.84923076923077,0.0
33.68025641025641,-117.8446153846154,0.0
33.68025641025641,-117.84,0.0
33.68025641025641,-117.83538461538461,0.0
33.68025641025641,-117.83076923076923,0.0
33.68025641025641,-117.82615384615384,0.0
33.68025641025641,-117.82153846153847,0.0
33.68025641025641,-117.81692307692308,0.0
33.68025641025641,-117.8123076923077,0.0
33.68025641025641,-117.8076923076923,0.0
33.68025641025641,-117.80307692307693,0.0
33.68025641025641,-117.79846153846154,0.0
33.68025641025641,-117.79384615384616,0.0
33.68025641025641,-117.78923076923077,0.0
33.68025641025641,-117.78461538461539,0.0
33.68025641025641,-117.78,0.0
33.68025641025641,-117.77538461538461,0.0
33.68025641025641,-117.77076923076923,0.0
33.68025641025641,-117.76615384615384,0.0
33.68025641025641,-117.76153846153846,0.0
33.68025641025641,-117.75692307692307,0.0
33.68025641025641,-117.7523076923077,0.0
33.68025641025641,-117.7476923076923,0.0
33.68025641025641,-117.74307692307693,0.0
33.68025641025641,-117.73846153846154,0.0
33.68025641025641,-117.73384615384616,0.0
33.68025641025641,-117.72923076923077,0.0
33.68025641025641,-117.72461538461539,0.0
33.68025641025641,-117.72,0.0
33.683846153846154,-117.9,0.0
33.683846153846154,-117.89538461538461,0.0
33.683846153846154,-117.89076923076924,0.0
33.683846153846154,-117.88615384615385,0.0
33.683846153846154,-117.88153846153847,0.0
33.683846153846154,-117.87692307692308,0.0
33.683846153846154,-117.8723076923077,0.0
33.683846153846154,-117.86769230769231,0.0
33.683846153846154,-117.86307692307693,0.0
33.683846153846154,-117.85846153846154,0.0
33.683846153846154,-117.85384615384616,0.0
33.683846153846154,-117.84923076923077,0.0
33.683846153846154,-117.8446153846154,0.0
33.683846153846154,-117.84,0.0
33.683846153846154,-117.83538461538461,0.0
33.683846153846154,-117.83076923076923,0.0
33.683846153846154,-117.82615384615384,0.0
33.683846153846154,-117.82153846153847,0.0
33.683846153846154,-117.81692307692308,0.0
33.683846153846154,-117.8123076923077,0.0
33.683846153846154,-117.8076923076923,0.0
33.683846153846154,-117.80307692307693,0.0
33.683846153846154,-117.79846153846154,0.0
33.683846153846154,-117.79384615384616,0.0
33.683846153846154,-117.78923076923077,0.0
33.683846153846154,-117.78461538461539,0.0
33.683846153846154,-117.78,0.0
33.683846153846154,-117.77538461538461,0.0
33.683846153846154,-117.77076923076923,0.0
33.683846153846154,-117.76615384615384,0.0
33.683846153846154,-117.76153846153846,0.0
33.683846153846154,-117.75692307692307,0.0
33.683846153846154,-117.7523076923077,0.0
33.683846153846154,-117.7476923076923,0.0
33.683846153846154,-117.74307692307693,0.0
33.683846153846154,-117.73846153846154,0.0
33.683846153846154,-117.73384615384616,0.0
33.683846153846154,-117.72923076923077,0.0
33.683846153846154,-117.72461538461539,0.0
33.683846153846154,-117.72,0.0
33.6874358974359,-117.9,0.0
33.6874358974359,-117.89538461538461,0.0
33.6874358974359,-117.89076923076924,0.0
33.6874358974359,-117.88615384615385,0.0
33.6874358974359,-117.88153846153847,0.0
33.6874358974359,-117.87692307692308,0.0
33.6874358974359,-117.8723076923077,0.0
33.6874358974359,-117.86769230769231,0.0
33.6874358974359,-117.86307692307693,0.0
33.6874358974359,-117.85846153846154,0.0
33.6874358974359,-117.85384615384616,0.0
33.6874358974359,-117.84923076923077,0.0
33.6874358974359,-117.8446153846154,0.0
33.6874358974359,-117.84,0.0
33.6874358974359,-117.83538461538461,0.0
33.6874358974359,-117.83076923076923,0.0
33.6874358974359,-117.82615384615384,0.0
33.6874358974359,-117.82153846153847,0.0
33.6874358974359,-117.81692307692308,0.0
33.6874358974359,-117.8123076923077,0.0
33.6874358974359,-117.8076923076923,0.0
33.6874358974359,-117.80307692307693,0.0
33.6874358974359,-117.79846153846154,0.0
33.6874358974359,-117.79384615384616,0.0
33.6874358974359,-117.78923076923077,0.0
33.6874358974359,-117.78461538461539,0.0
33.6874358974359,-117.78,0.0
33.6874358974359,-117.77538461538461,0.0
33.6874358974359,-117.77076923076923,0.0
33.6874358974359,-117.76615384615384,0.0
33.6874358974359,-117.76153846153846,0.0
33.6874358974359,-117.75692307692307,0.0
33.6874358974359,-117.7523076923077,0.0
33.6874358974359,-117.7476923076923,0.0
33.6874358974359,-117.74307692307693,0.0
33.6874358974359,-117.73846153846154,0.0
33.6874358974359,-117.73384615384616,0.0
33.6874358974359,-117.72923076923077,0.0
33.6874358974359,-117.72461538461539,0.0
33.6874358974359,-117.72,0.0
33.69102564102565,-117.9,0.0
33.69102564102565,-117.89538461538461,0.0
33.69102564102565,-117.89076923076924,0.0
33.69102564102565,-117.88615384615385,0.0
33.69102564102565,-117.88153846153847,0.0
